Entry number,Fermi name,Counterpart name,Bzcat5 name,Optical Class,RA (J2000.0),Dec (J2000.0),Redshift,SED Class,Log Î½Sync. Z corr. (Hz),Probability Bayesian,Reliability LR RG,Reliability LR XG,Significance,Flux 1-100 GeV (ph/cm2/s),Spectral Index,Spectral Type,Power Law Index,Radio flux (mJy),X Flux (erg cm-2 s-1),USNO Vmag,SDSS Vmag,Seq,Name,RAh,RAm,RAs,DE-,DEd,DEm,DEs,GLON,GLAT,z,u_z,Rmag,Class,FR,F143,FX,FF,aro,RA_deg,DEC_deg,Separation
993,3FGL J1340.6+4412,RX J1340.4+4410,5BZBJ1340+4410,bll,205.1241629,44.16775443,0.546,HSP,16.273,0.99,0.0,0.86,5.81,2.5426899E-10,1.9342,PowerLaw,1.93,57.2757,3.71e- 12,17.8462,18.0,2175,5BZB J1340+4410,13,40,29.8,+,44,10,4.0,96.04,70.31,0.546," ",18.7,BL Lac,57.0,0,2.3,4.0E-10,0.495,205.12416666666667,44.16777777777777,0.08461291822806315
995,3FGL J1341.0+3955,SDSS J134105.10+395945.4,5BZGJ1341+3959,bll,205.271279,39.99594903,0.172,ISP,14.629,0.98,0.0,0.86,5.5,2.1316818E-10,2.5412,PowerLaw,2.54,88.9234,7.72e- 12,14.9101,0.0,2178,5BZG J1341+3959,13,41,5.1,+,39,59,45.38,87.43,73.52,0.172," ",17.5,BL Lac-galaxy dominated,41.0,0,5.15,0.0,0.377,205.27125,39.99593888888889,0.0879181489167622
996,3FGL J1341.5+5517,SBS 1339+554,5BZBJ1341+5514,bll,205.40033,55.244278,0.207,HSP,15.482,0.99,0.0,0.0,6.05,2.1908328E-10,2.563,PowerLaw,2.56,38.0456,1.18e- 12,17.1329,17.14,2180,5BZB J1341+5514,13,41,36.23,+,55,14,38.0,108.39,60.44,0.207," ",17.8,BL Lac,37.0,0,0.73,0.0,0.52,205.40095833333334,55.24388888888889,1.9039732962881422
997,3FGL J1341.9- 2053,PKS B1339-206,5BZQJ1342-2051,fsrq,205.5197481,-20.85820595,1.582,LSP,12.892,1.0,0.86,0.0,12.41,6.8489309E-10,2.6484,PowerLaw,2.65,399.5865,0,18.6375,0.0,2183,5BZQ J1342-2051,13,42,4.73,-,20,51,29.48,318.54,40.47,1.582," ",18.3,QSO RLoud flat radio sp.,399.0,558,0.47,5.0E-10,0.665,205.51970833333334,-20.85818888888889,0.14720378044077775
999,3FGL J1343.6+5753,1RXS J134357.9+575426,5BZQJ1343+5754,fsrq,205.990084583,57.9117887889,0.933,ISP,14.124,0.99,0.0,0.0,4.5,1.7823336E-10,2.4078,PowerLaw,2.41,116.6497,2.33e- 13,18.5335,19.04,2189,5BZQ J1343+5754,13,43,57.61,+,57,54,42.51,109.82,57.86,0.933," ",19.0,QSO RLoud flat radio sp.,116.0,0,0.14,2.0E-10,0.652,205.99004166666668,57.91180833333333,0.10810449446251978
1000,3FGL J1344.2- 1724,PMN J1344-1723,5BZQJ1344-1723,fsrq,206.0600102,-17.39455447,2.49,LSP,13.408,1.0,0.94,0.0,33.15,3.2277325E-9,2.0443,LogParabola,2.18,340.3926,0,20.4868,0.0,2191,5BZQ J1344-1723,13,44,14.4,-,17,23,40.41,320.46,43.67,2.49," ",19.6,QSO RLoud flat radio sp.,340.0,0,0.0,5.0E-9,0.754,206.05999999999997,-17.394558333333332,0.03769995338201204
1002,3FGL J1345.6+4453,B3 1343+451,5BZQJ1345+4452,fsrq,206.3882186,44.88321461,2.534,LSP,13.203,1.0,0.94,0.0,75.77,6.5208456E-9,2.1951,LogParabola,2.29,294.1142,0,20.7974,19.64,2193,5BZQ J1345+4452,13,45,33.17,+,44,52,59.59,95.09,69.2,2.534," ",20.3,QSO RLoud flat radio sp.,294.0,0,0.2,2.1E-9,0.821,206.38820833333332,44.88321944444444,0.031443669306156566
1003,3FGL J1345.8+0704,TXS 1343+073,5BZQJ1345+0706,fsrq,206.4554782,7.108644428,1.093,LSP,13.291,1.0,0.86,0.0,15.87,1.0262834E-9,2.3099,PowerLaw,2.31,137.6594,4.59e- 13,19.7382,19.72,2195,5BZQ J1345+0706,13,45,49.31,+,7,6,31.1,338.21,66.17,1.093," ",19.7,QSO RLoud flat radio sp.,138.0,0,0.29,6.0E-10,0.745,206.45545833333333,7.108638888888889,0.07371845987048131
1006,3FGL J1347.6- 3754,PMN J1347-3750,5BZQJ1347-3750,fsrq,206.918454,-37.84350551,1.3,LSP,13.367,0.99,0.84,0.0,13.1,9.3059266E-10,2.4929,PowerLaw,2.49,207.6375,9.43e- 13,20.3946,0.0,2200,5BZQ J1347-3750,13,47,40.43,-,37,50,36.59,315.02,23.7,1.3," ",19.1,QSO RLoud flat radio sp.,208.0,0,0.48,9.0E-10,0.686,206.91845833333332,-37.843497222222226,0.032279226772135634
1007,3FGL J1349.6- 1133,PKS 1346-112,5BZQJ1349-1132,fsrq,207.3810135,-11.5482859,0.34,LSP,13.167,1.0,0.93,0.83,18.39,1.3458442E-9,2.3919,PowerLaw,2.39,522.8244,1.20e- 12,17.1664,0.0,2204,5BZQ J1349-1132,13,49,31.44,-,11,32,53.8,324.84,48.83,0.34," ",16.4,QSO RLoud flat radio sp.,522.0,0,0.49,0.0,0.58,207.381,-11.548277777777777,0.055877331501470756
1008,3FGL J1350.8+3035,B2 1348+30B,5BZQJ1350+3034,fsrq,207.7197343,30.58155292,0.712,LSP,13.634,1.0,0.91,0.82,20.22,1.0383598E-9,2.3712,PowerLaw,2.37,322.4777,1.14e- 12,18.8311,17.26,2208,5BZQ J1350+3034,13,50,52.74,+,30,34,53.61,51.3,76.54,0.712," ",17.9,QSO RLoud flat radio sp.,322.0,261,0.91,6.0E-10,0.638,207.71975,30.581558333333334,0.0524158555311424
1009,3FGL J1351.1+0030,PKS 1348+007,5BZQJ1351+0031,fsrq,207.7684761,0.522085072,2.084,LSP,13.329,0.99,0.87,0.0,7.3,4.6563448E-10,2.3127,PowerLaw,2.31,317.0424,0,0.0,21.64,2209,5BZQ J1351+0031,13,51,4.45,+,0,31,19.3,333.67,59.78,2.084," ",22.4,QSO RLoud flat radio sp.,316.0,0,0.0,8.0E-10,1.012,207.76854166666666,0.5220277777777779,0.31345352736328436
1010,3FGL J1351.4+1115,RX J1351.3+1115,5BZBJ1351+1114,bll,207.8368565,11.24805071,0.0,HSP,15.81,1.0,0.83,0.88,12.86,6.6242023E-10,1.7106,PowerLaw,1.71,42.888,1.88e- 12,17.4416,18.04,2211,5BZB J1351+1114,13,51,20.85,+,11,14,53.08,347.37,68.77,0.0," ",18.5,BL Lac,42.0,0,1.07,4.0E-10,0.513,207.836875,11.248077777777777,0.11731211370274558
1011,3FGL J1351.7- 2913,PKS 1348-289,5BZUJ1351-2912,bcu I,207.9451615,-29.20490279,1.034,LSP,13.348,1.0,0.91,0.0,9.05,6.4548572E-10,2.3962,PowerLaw,2.4,396.4507,0,0.0,0.0,2212,5BZU J1351-2912,13,51,46.84,-,29,12,17.71,318.44,31.84,1.034,?,19.4,Blazar Uncertain type,396.0,0,0.0,7.0E-10,0.678,207.94516666666667,-29.204919444444442,0.06211534239028868
1012,3FGL J1353.1- 4414,PKS 1349-439,5BZBJ1352-4412,bll,208.2355622,-44.2112188,0.0,LSP,13.285,1.0,0.9,0.0,9.77,5.8925992E-10,2.5934,PowerLaw,2.59,413.8,0,18.1996,0.0,2214,5BZB J1352-4412,13,52,56.52,-,44,12,40.39,314.41,17.28,0.0," ",18.9,BL Lac,405.0,348,0.0,0.0,0.743,208.23550000000003,-44.211219444444446,0.1605168189657432
1013,3FGL J1353.2+1435,OP 186,5BZBJ1353+1435,bll,208.3451662,14.59423842,0.0,LSP,13.57,1.0,0.92,0.0,10.72,5.9736882E-10,2.3426,PowerLaw,2.34,446.7588,0,19.2155,18.09,2217,5BZB J1353+1435,13,53,22.84,+,14,35,39.3,355.04,70.89,0.0," ",18.8,BL Lac,447.0,0,0.25,5.0E-10,0.707,208.34516666666667,14.59425,0.041719690192742735
1014,3FGL J1354.5+3705,FIRST J135426.6+370654,5BZBJ1354+3706,bll,208.6112218,37.11516001,0.0,ISP,14.56,1.0,0.0,0.0,7.81,3.8319195E-10,2.2628,PowerLaw,2.26,25.1398,0,17.5305,16.81,2223,5BZB J1354+3706,13,54,26.7,+,37,6,54.61,73.76,73.37,0.0," ",17.3,BL Lac,25.0,0,0.0,5.0E-10,0.389,208.61124999999998,37.11516944444445,0.08779057983261208
1015,3FGL J1355.0- 1044,PKS 1352-104,5BZQJ1354-1041,fsrq,208.6938278,-10.6840712,0.33,LSP,13.204,0.98,0.9,0.82,11.63,8.2725837E-10,2.3867,PowerLaw,2.39,768.7958,4.07e- 12,17.2714,0.0,2225,5BZQ J1354-1041,13,54,46.51,-,10,41,2.68,327.15,49.18,0.332," ",16.7,QSO RLoud flat radio sp.,768.0,0,1.76,1.3E-9,0.604,208.69379166666667,-10.684077777777778,0.1299998772295624
1017,3FGL J1357.5+0125,RX J1357.6+0128,5BZBJ1357+0128,bll,209.4112424,1.470454081,0.0,ISP,14.8,0.99,0.0,0.82,5.77,4.1053988E-10,2.1423,PowerLaw,2.14,61.3928,3.03e- 12,17.0196,17.27,2233,5BZB J1357+0128,13,57,38.69,+,1,28,13.69,337.44,59.82,0.0," ",17.8,BL Lac,61.0,0,1.56,5.0E-10,0.492,209.41120833333332,1.4704694444444446,0.13449789681669816
1018,3FGL J1357.6+7643,S5 1357+76,5BZQJ1357+7643,fsrq,209.4807147,76.72251416,1.585,LSP,12.717,1.0,0.92,0.0,12.79,5.1974586E-10,2.4841,PowerLaw,2.48,647.2776,0,19.9592,0.0,2234,5BZQ J1357+7643,13,57,55.37,+,76,43,21.1,118.02,39.76,1.585," ",18.8,QSO RLoud flat radio sp.,647.0,0,0.18,8.0E-10,0.778,209.48070833333333,76.72252777777778,0.04930580064995269
1019,3FGL J1359.0+5544,87GB 135720.6+555936,5BZQJ1359+5544,fsrq,209.773931,55.74149539,1.014,ISP,14.154,1.0,0.85,0.0,17.44,6.1546024E-10,2.5926,PowerLaw,2.59,128.0274,0,19.5005,0.0,2235,5BZQ J1359+5544,13,59,5.74,+,55,44,29.4,104.44,58.89,1.014," ",20.0,QSO RLoud flat radio sp.,128.0,0,0.26,5.0E-10,0.742,209.77391666666665,55.7415,0.03345383536964811
1020,3FGL J1359.2+0204,PKS 1356+022,5BZQJ1359+0159,fsrq,209.8631222,1.998489708,1.33,LSP,13.127,0.97,0.89,0.0,4.79,3.6678524E-10,2.3329,PowerLaw,2.33,808.4842,9.12e- 13,17.4121,18.3,2237,5BZQ J1359+0159,13,59,27.14,+,1,59,54.59,338.76,60.04,1.33," ",18.1,QSO RLoud flat radio sp.,806.0,0,0.47,0.0,0.736,209.86308333333332,1.9984972222222224,0.14242740146691205
1021,3FGL J1359.9- 3746,PMN J1359-3746,5BZBJ1359-3746,bll,209.957247,-37.7669033,0.334,ISP,14.975,1.0,0.88,0.0,11.7,8.2527019E-10,2.0237,PowerLaw,2.02,103.3598,0,16.084,0.0,2239,5BZB J1359-3746,13,59,49.7,-,37,46,0.69,317.57,23.15,0.334," ",15.0,BL Lac,103.0,0,0.38,6.0E-10,0.257,209.95708333333332,-37.76685833333333,0.49309731693975073
1022,3FGL J1404.8+0401,MS 1402.3+0416,5BZBJ1404+0402,bll,211.2121279,4.033959881,0.344,HSP,15.828,1.0,0.82,0.91,10.38,6.18532E-10,1.982,PowerLaw,1.98,42.4451,4.46e- 12,16.9677,15.99,2255,5BZB J1404+0402,14,4,50.89,+,4,2,2.18,343.32,61.0,0.344,?,16.3,BL Lac,41.0,0,2.3,5.0E-10,0.282,211.21204166666666,4.033938888888889,0.31875873611779887
1023,3FGL J1404.8+6554,NVSS J140450+655428,5BZBJ1404+6554,bll,211.208594,65.9078663,0.363,HSP,16.109,1.0,0.0,0.87,7.16,2.7688477E-10,2.0933,PowerLaw,2.09,15.5111,2.87e- 12,17.6662,17.79,2254,5BZB J1404+6554,14,4,49.56,+,65,54,31.6,111.5,49.56,0.362," ",18.4,BL Lac,15.0,0,1.63,0.0,0.418,211.2065,65.90877777777779,4.498440546037071
1025,3FGL J1406.6+1644,RBS 1350,5BZBJ1406+1642,bll,211.746257,16.7025525,0.0,HSP,16.58,0.88,0.0,0.8,5.06,1.9166252E-10,1.6473,PowerLaw,1.65,8.4047,5.43e- 12,18.2019,17.85,2263,5BZB J1406+1642,14,6,59.18,+,16,42,7.81,6.0,69.65,0.0," ",18.2,BL Lac,8.0,0,3.08,0.0,0.314,211.74658333333332,16.702169444444444,1.7798305970472423
1027,3FGL J1408.8- 0751,PKS B1406-076,5BZQJ1408-0752,fsrq,212.2353383,-7.874074078,1.494,LSP,13.192,1.0,0.94,0.0,20.84,1.7896628E-9,2.3798,PowerLaw,2.38,689.3622,0,19.2805,0.0,2269,5BZQ J1408-0752,14,8,56.47,-,7,52,26.68,333.88,50.28,1.494," ",18.6,QSO RLoud flat radio sp.,689.0,0,0.53,1.7E-9,0.764,212.23529166666668,-7.874077777777778,0.16682968495437805
1028,3FGL J1410.4+2821,RX J1410.4+2821,5BZBJ1410+2820,bll,212.622627,28.3487204,0.0,HSP,15.75,1.0,0.0,0.83,7.0,3.4090378E-10,1.9746,PowerLaw,1.97,28.9008,1.99e- 12,18.0495,17.08,2275,5BZB J1410+2820,14,10,29.56,+,28,20,55.6,41.51,72.48,0.521,?,17.5,BL Lac,28.0,0,1.13,3.0E-10,0.34,212.62316666666666,28.348777777777777,1.7222390691807232
1030,3FGL J1415.0- 1001,PKS B1412-096,5BZQJ1415-0955,fsrq,213.8368081,-9.932869797,2.001,ISP,14.077,0.98,0.0,0.0,4.07,2.8766936E-10,2.4943,PowerLaw,2.49,262.9528,0,19.324,0.0,2287,5BZQ J1415-0955,14,15,20.82,-,9,55,58.29,334.54,47.72,2.001," ",18.6,QSO RLoud flat radio sp.,263.0,0,0.22,7.0E-10,0.67,213.83675,-9.932858333333332,0.21011750921384667
1031,3FGL J1415.2+4832,RX J1415.5+4830,5BZBJ1415+4830,bll,213.903334,48.50845991,0.496,ISP,14.335,0.98,0.0,0.0,6.71,2.2100956E-10,2.6685,PowerLaw,2.67,41.9385,0,18.6177,18.08,2288,5BZB J1415+4830,14,15,36.79,+,48,30,30.49,91.19,63.1,0.496," ",18.7,BL Lac,41.0,0,0.44,0.0,0.501,213.9032916666667,48.508469444444444,0.10664125492727063
1032,3FGL J1416.0+1325,PKS B1413+135,5BZUJ1415+1320,bcu I,213.995073,13.33992021,0.247,LSP,12.961,0.99,0.91,0.0,9.29,5.3048665E-10,2.3634,PowerLaw,2.36,1092.1969,0,19.5799,18.04,2289,5BZU J1415+1320,14,15,58.81,+,13,20,23.71,2.2,65.91,0.247," ",19.1,Blazar Uncertain type,1092.0,692,0.04,4.0E-10,0.777,213.99504166666665,13.339919444444446,0.10979106663546193
1033,3FGL J1416.1- 2417,NVSS J141612- 241812,5BZBJ1416-2418,bll,214.0507332,-24.30375611,0.13557,LSP,13.895,1.0,0.84,0.85,7.59,4.6797216E-10,1.8528,PowerLaw,1.85,73.0382,1.69e- 12,15.0828,0.0,2290,5BZB J1416-2418,14,16,12.17,-,24,18,13.39,326.54,34.65,0.136," ",14.6,BL Lac,73.0,0,0.7,3.0E-10,0.236,214.05070833333335,-24.303719444444447,0.15517502248302892
1034,3FGL J1417.8+2540,1E 1415.6+2557,5BZBJ1417+2543,bll,214.486128,25.72395674,0.237,HSP,15.452,0.99,0.0,0.93,6.54,3.5118891E-10,2.1637,PowerLaw,2.16,89.6832,2.70e- 11,15.5557,16.39,2296,5BZB J1417+2543,14,17,56.68,+,25,43,26.18,33.68,70.6,0.237," ",16.9,BL Lac,89.0,0,15.3,4.0E-10,0.397,214.48616666666666,25.72393888888889,0.1409120128000467
1037,3FGL J1418.9+7731,1RXS J141901.8+773229,5BZBJ1419+7732,bcu II,214.7514794,77.54148425,0.0,HSP,15.9,1.0,0.0,0.88,11.24,4.6419207E-10,1.9063,PowerLaw,1.91,8.2626,2.30e- 12,18.0931,0.0,2299,5BZB J1419+7732,14,19,0.3,+,77,32,29.29,117.02,38.56,0.0," ",17.8,BL Lac,8.0,0,1.25,3.0E-10,0.274,214.75124999999997,77.54146944444445,0.1859627776312694
1038,3FGL J1419.5+0449,SDSS J141927.49+044513.7,5BZBJ1419+0445,bll,214.86559,4.75386987,0.0,ISP,14.755,0.99,0.0,0.0,4.35,2.2084636E-10,1.7506,PowerLaw,1.75,26.5581,0,18.9518,17.83,2301,5BZB J1419+0445,14,19,27.48,+,4,45,13.78,349.98,59.32,0.143,?,18.2,BL Lac,26.0,0,0.17,0.0,0.512,214.8645,4.7538277777777775,3.913436028050019
1039,3FGL J1419.5- 0836,NVSS J141922- 083830,5BZUJ1419-0838,bcu II,214.8439835,-8.642261192,0.0,LSP,12.76,0.99,0.94,0.0,14.88,1.1015213E-9,2.2705,PowerLaw,2.27,343.0,0,19.1948,0.0,2300,5BZU J1419-0838,14,19,22.55,-,8,38,31.88,336.78,48.36,0.0," ",19.3,Blazar Uncertain type,67.0,228,0.0,7.0E-10,0.556,214.84395833333332,-8.642188888888889,0.2752717386145871
1040,3FGL J1419.8+3819,B3 1417+385,5BZQJ1419+3821,fsrq,214.944224,38.36346527,1.831,LSP,13.002,1.0,0.92,0.0,12.51,5.9892058E-10,2.3646,PowerLaw,2.36,612.202,3.04e- 13,19.2855,18.85,2303,5BZQ J1419+3821,14,19,46.61,+,38,21,48.49,69.79,68.37,1.831," ",19.3,QSO RLoud flat radio sp.,612.0,399,0.2,5.0E-10,0.809,214.9442083333333,38.36346944444445,0.04670634458549387
1041,3FGL J1419.9+5425,OQ 530,5BZBJ1419+5423,bll,214.9441559,54.38744085,0.153,LSP,13.977,1.0,0.94,0.82,20.08,9.6471275E-10,2.3075,PowerLaw,2.31,788.7688,1.30e- 12,14.6573,14.85,2302,5BZB J1419+5423,14,19,46.6,+,54,23,14.78,98.29,58.31,0.153," ",15.4,BL Lac,789.0,871,0.81,8.0E-10,0.543,214.94416666666666,54.38743888888889,0.023648430244965303
1043,3FGL J1422.4+3227,OQ 334,5BZQJ1422+3223,fsrq,215.626579,32.38623336,0.682,LSP,13.143,0.98,0.81,0.0,4.63,2.0494917E-10,2.5597,PowerLaw,2.56,405.3197,0,18.7548,18.88,2312,5BZQ J1422+3223,14,22,30.37,+,32,23,10.39,53.34,69.59,0.682," ",19.2,QSO RLoud flat radio sp.,405.0,0,0.54,0.0,0.757,215.62654166666667,32.38621944444444,0.12405934125456404
1044,3FGL J1422.8+5801,1ES 1421+582,5BZBJ1422+5801,bll,215.6620121,58.03208828,0.635,HSP,17.718,1.0,0.0,0.95,6.95,2.6964955E-10,2.0181,PowerLaw,2.02,13.3485,2.50e- 11,18.7962,17.8,2313,5BZB J1422+5801,14,22,38.88,+,58,1,55.48,101.85,55.2,0.635," ",18.1,BL Lac,13.0,0,15.5,0.0,0.32,215.662,58.03207777777778,0.044286884292841756
1045,3FGL J1422.8- 7828,PKS 1418-782,5BZQJ1423-7829,fsrq,215.9314557,-78.49302771,0.788,LSP,13.022,1.0,0.86,0.0,4.37,3.2822919E-10,2.0451,PowerLaw,2.05,257.2,0,20.0545,0.0,2319,5BZQ J1423-7829,14,23,43.55,-,78,29,34.9,307.6,-16.47,0.789," ",19.4,QSO RLoud flat radio sp.,258.0,0,0.11,1.2E-9,0.686,215.93145833333332,-78.49302777777778,0.001906814262856472
1046,3FGL J1424.3+0434,TXS 1421+048,5BZBJ1424+0434,bll,216.0395872,4.581134228,0.0,LSP,13.735,0.99,0.84,0.0,6.19,3.6282335E-10,2.3612,PowerLaw,2.36,220.8039,0,17.5928,17.08,2320,5BZB J1424+0434,14,24,9.49,+,4,34,52.1,351.46,58.42,0.666,?,17.7,BL Lac,220.0,0,0.0,0.0,0.524,216.03954166666665,4.581138888888889,0.16425558339419769
1047,3FGL J1424.9+3615,FBQS J142455.5+361536,5BZBJ1424+3615,bll,216.2312983,36.26001145,0.0,ISP,14.909,1.0,0.89,0.0,15.37,8.6497931E-10,2.0961,PowerLaw,2.1,91.1654,3.37e- 13,17.9596,17.12,2325,5BZB J1424+3615,14,24,55.49,+,36,15,35.99,63.48,68.19,0.0," ",17.6,BL Lac,91.0,0,0.21,9.0E-10,0.452,216.23120833333334,36.259997222222225,0.2661332427873746
1048,3FGL J1426.2+3402,RGB J1426+340,5BZBJ1426+3404,bll,216.5321508,34.07397905,0.0,LSP,13.75,0.99,0.0,0.0,6.93,3.2374098E-10,1.9292,PowerLaw,1.93,35.208,4.61e- 13,17.1533,16.92,2330,5BZB J1426+3404,14,26,7.72,+,34,4,26.29,57.59,68.53,0.0," ",17.6,BL Lac,35.0,0,0.29,5.0E-10,0.385,216.53216666666668,34.07396944444445,0.05860315072678743
1049,3FGL J1427.0+2347,PKS 1424+240,5BZBJ1427+2348,bll,216.7516324,23.80001043,0.0,HSP,15.344,1.0,0.97,0.97,107.35,1.3553806E-8,1.7598,LogParabola,1.82,430.2013,6.94e- 12,14.7349,14.15,2333,5BZB J1427+2348,14,27,0.38,+,23,48,0.0,29.48,68.2,0.0," ",14.6,BL Lac,430.0,0,3.57,1.15E-8,0.351,216.75158333333331,23.8,0.16592281916203278
1050,3FGL J1427.6- 3305,PKS B1424-328,5BZBJ1427-3305,bll,216.922338,-33.09208497,0.0,LSP,12.9,1.0,0.9,0.89,19.6,1.5870325E-9,2.4184,PowerLaw,2.42,161.147,2.14e- 12,19.0651,0.0,2335,5BZB J1427-3305,14,27,41.35,-,33,5,31.48,325.18,25.58,0.0," ",18.5,BL Lac,161.0,1040,0.9,9.0E-10,0.672,216.92229166666667,-33.09207777777778,0.14212248483202586
1052,3FGL J1427.9- 4206,PKS B1424-418,5BZQJ1427-4206,fsrq,216.9845732,-42.10539936,1.552,LSP,13.517,1.0,0.99,0.0,129.82,1.8214713E-8,2.0787,LogParabola,2.21,3862.0,0,17.1036,0.0,2337,5BZQ J1427-4206,14,27,56.29,-,42,6,19.4,321.44,17.26,1.522," ",16.6,QSO RLoud flat radio sp.,3190.0,1769,0.82,1.46E-8,0.703,216.98454166666664,-42.10538888888889,0.09227308519128093
1053,3FGL J1428.5+4240,H 1426+428,5BZBJ1428+4240,bll,217.1358708,42.67251332,0.129,HSP,17.275,1.0,0.89,0.98,16.7,6.6021627E-10,1.5746,PowerLaw,1.57,58.8909,5.25e- 11,14.6084,15.56,2339,5BZB J1428+4240,14,28,32.65,+,42,40,20.6,77.48,64.9,0.129," ",16.2,BL Lac,59.0,0,35.5,8.0E-10,0.382,217.13604166666667,42.67238888888889,0.6365541418708831
1054,3FGL J1434.1+4203,B3 1432+422,5BZQJ1434+4203,fsrq,218.5237269,42.05444205,1.24,LSP,13.635,1.0,0.89,0.0,8.36,3.6432932E-10,2.3921,PowerLaw,2.39,308.7296,0,20.6431,18.95,2352,5BZQ J1434+4203,14,34,5.69,+,42,3,15.98,75.06,64.29,1.24," ",19.5,QSO RLoud flat radio sp.,309.0,0,0.0,5.0E-10,0.762,218.52370833333333,42.05443888888889,0.05091728613446691
1055,3FGL J1434.6+1951,OQ 253,5BZQJ1434+1952,fsrq,218.6658057,19.86687102,1.382,LSP,13.096,1.0,0.87,0.0,4.46,3.6050199E-10,2.2476,PowerLaw,2.25,407.7868,0,19.2432,19.47,2353,5BZQ J1434+1952,14,34,39.78,+,19,52,0.69,21.38,65.29,1.382," ",19.7,QSO RLoud flat radio sp.,408.0,0,0.0,0.0,0.818,218.66574999999997,19.866858333333333,0.19403766889926577
1057,3FGL J1435.2+2023,TXS 1433+205,5BZUJ1435+2021,bll,218.8414163,20.35496311,0.748,HSP,15.011,1.0,0.88,0.0,5.83,4.3397874E-10,2.5544,PowerLaw,2.55,376.6054,0,18.9652,18.14,2354,5BZU J1435+2021,14,35,21.91,+,20,21,17.49,22.61,65.32,0.748," ",18.8,Blazar Uncertain type,377.0,0,0.22,5.0E-10,0.634,218.84129166666668,20.354858333333336,0.5650078505934925
1058,3FGL J1436.8+2322,PKS B1434+235,5BZQJ1436+2321,fsrq,219.1707545,23.35090548,1.544,LSP,13.551,1.0,0.93,0.0,8.06,4.4949294E-10,2.4076,PowerLaw,2.41,817.5916,0,19.1057,18.59,2360,5BZQ J1436+2321,14,36,40.97,+,23,21,3.31,29.76,65.94,1.546," ",18.7,QSO RLoud flat radio sp.,817.0,437,0.47,4.0E-10,0.781,219.17070833333332,23.350919444444447,0.16065541380581216
1059,3FGL J1436.8+5639,RBS 1409,5BZBJ1436+5639,bll,219.2404952,56.65690566,0.15,HSP,16.881,1.0,0.8,0.9,11.75,4.7076992E-10,1.985,PowerLaw,1.98,21.4109,2.69e- 12,18.8121,18.06,2362,5BZB J1436+5639,14,36,57.78,+,56,39,24.8,97.72,55.0,0.15,?,18.4,BL Lac,21.0,0,1.67,5.0E-10,0.509,219.24075,56.656888888888886,0.5077864027480306
1060,3FGL J1438.7+3710,B2 1436+37B,5BZQJ1438+3710,fsrq,219.7233791,37.17650457,2.401,LSP,13.747,1.0,0.92,0.0,28.06,1.5064326E-9,2.3646,PowerLaw,2.36,357.0522,2.01e- 13,19.7449,21.22,2373,5BZQ J1438+3710,14,38,53.61,+,37,10,35.39,63.61,65.24,2.401," ",21.5,QSO RLoud flat radio sp.,357.0,0,0.13,1.9E-9,0.941,219.723375,37.17649722222222,0.028948510616594366
1061,3FGL J1439.2+3931,PG 1437+398,5BZBJ1439+3932,bll,219.8228285,39.54522432,0.349,HSP,16.128,1.0,0.81,0.95,10.12,4.4442011E-10,1.7709,PowerLaw,1.77,42.9276,1.79e- 11,16.6747,16.23,2374,5BZB J1439+3932,14,39,17.46,+,39,32,42.79,68.84,64.42,0.344," ",16.7,BL Lac,42.0,0,11.1,4.0E-10,0.36,219.82274999999998,39.54521944444444,0.2186248716903077
1063,3FGL J1440.1+4955,GB6 J1439+4958,5BZBJ1439+4958,bll,219.9457341,49.96818203,0.0,LSP,12.958,1.0,0.0,0.0,10.48,4.0116313E-10,2.6017,PowerLaw,2.6,111.734,3.01e- 13,18.9398,16.96,2378,5BZB J1439+4958,14,39,46.98,+,49,58,5.48,88.06,59.18,0.0," ",17.6,BL Lac,111.0,448,0.16,3.0E-10,0.552,219.94575,49.96818888888889,0.044330841591817625
1064,3FGL J1440.2- 1538,PKS 1437-153,5BZBJ1439-1531,bll,219.9869669,-15.53070978,0.0,LSP,13.46,0.97,0.84,0.0,6.92,5.7406252E-10,2.3451,PowerLaw,2.35,641.0927,0,19.7412,0.0,2379,5BZB J1439-1531,14,39,56.87,-,15,31,50.59,337.85,39.87,0.0," ",18.3,BL Lac,640.0,0,0.0,5.0E-10,0.715,219.98695833333335,-15.530719444444445,0.04575370515748205
1066,3FGL J1440.9+0610,PMN J1440+0610,5BZBJ1440+0610,bll,220.2205782,6.171164683,0.396,HSP,15.183,1.0,0.86,0.83,14.45,9.345249E-10,2.2472,PowerLaw,2.25,90.3625,9.64e- 13,17.5968,16.62,2381,5BZB J1440+0610,14,40,52.92,+,6,10,16.1,359.03,56.6,0.0," ",17.1,BL Lac,90.0,0,0.53,1.1E-9,0.435,220.2205,6.17113888888889,0.2948905125839066
1067,3FGL J1442.0+4348,SDSS J144207.15+434836.6,5BZBJ1442+4348,bll,220.529804,43.81019839,0.0,ISP,14.984,1.0,0.8,0.0,7.8,2.9474423E-10,1.7796,PowerLaw,1.78,46.589,0,19.7251,17.61,2386,5BZB J1442+4348,14,42,7.14,+,43,48,36.68,77.02,62.18,0.0," ",18.1,BL Lac,23.0,0,0.0,5.0E-10,0.491,220.52974999999998,43.81018888888889,0.14439579247057188
